attachment_id,created,description,filename,mime_type,sha256,relpath
adf327ca-c4d5-403f-8e61-61574f0f2c74,2026-02-26,Synthetic bank evidence synth-b-046,bank-synth-b-046-2024-04-29.txt,text/plain; charset=utf-8,a937495fe8c11c3bf390e510554f69b19c1007c0b4183cdf6e75bbc75fc15a9e,attachments/2026/02/20260225-bank-synth-b-046-2024-04-29.txt
3f9901cb-6ec7-4ebb-992d-480466d38600,2026-02-26,Synthetic bank evidence synth-b-047,bank-synth-b-047-2024-04-29.txt,text/plain; charset=utf-8,d02c177da39322ea6f82e957cd3dc1153b520e20a9abb7a78e8eb3d92c2a37ca,attachments/2026/02/20260225-bank-synth-b-047-2024-04-29.txt
82031bb3-8e36-456d-a6e6-7e0c2fa7704e,2026-02-26,Synthetic invoice evidence S-9005,invoice-s9005-2024-05-07.txt,text/plain; charset=utf-8,283b93e81f296de8081d9697ac35a2e0c7a04a1c5050ae43dc01fc526c9bf5a2,attachments/2026/02/20260225-invoice-s9005-2024-05-07.txt
e4f7c072-258b-42f9-9617-ba6db7a67ac3,2026-02-26,Synthetic Verohallinto VAT application evidence 2024-04,vat-application-2024-04.txt,text/plain; charset=utf-8,c013c79a41920bb615e8042c3c45630bfd8b40a317aab8a7228bde227c69d7b2,attachments/2026/02/20260225-vat-application-2024-04.txt
050f8b48-43f5-4ab1-8f97-ef28331897ea,2026-02-26,Synthetic bank evidence synth-b-012,bank-synth-b-012-2024-05-20.txt,text/plain; charset=utf-8,f99dd9bb9949d5947c49ff6930b3bcc92b2e1515e77456fb73ab918da69a3889,attachments/2026/02/20260225-bank-synth-b-012-2024-05-20.txt
a0464a9b-2ab0-4b52-ba15-c9cd2fc6c001,2026-02-26,Synthetic bank evidence synth-b-048,bank-synth-b-048-2024-05-29.txt,text/plain; charset=utf-8,bb061dc4790d13e4ed30588b3c6d577015e064d0d78cd316dee1babe28fc3334,attachments/2026/02/20260225-bank-synth-b-048-2024-05-29.txt
f09205ed-c34b-4679-b162-e79023d92e55,2026-02-26,Synthetic bank evidence synth-b-049,bank-synth-b-049-2024-05-29.txt,text/plain; charset=utf-8,25a2bcefdec0d1adb78cf66bb80bb4b3665ca6118cf8a25bf7608e910e6de07b,attachments/2026/02/20260225-bank-synth-b-049-2024-05-29.txt
9af4c5cc-dc54-48b1-864d-bf7446a619c7,2026-02-26,Synthetic invoice evidence P-9105,invoice-p9105-2024-06-06.txt,text/plain; charset=utf-8,4845cf9d19d5ab0fb790132a2d1083272e1bc702af60c463a57be4adbd1f320c,attachments/2026/02/20260225-invoice-p9105-2024-06-06.txt
6a97563a-1c20-4702-8c8e-a441ecaf78e7,2026-02-26,Synthetic Verohallinto VAT application evidence 2024-05,vat-application-2024-05.txt,text/plain; charset=utf-8,921e90813420e196d4b600664cddd27b81368496ad4b6869c42b308106ff8bac,attachments/2026/02/20260225-vat-application-2024-05.txt
93a56459-31cc-4bc5-8fe0-a0074dd13b02,2026-02-26,Synthetic bank evidence synth-b-013,bank-synth-b-013-2024-06-20.txt,text/plain; charset=utf-8,d6713b260aa158c72c0a86b6bd13440cf724a20f0ff0c2b25c7a9f9404973a2a,attachments/2026/02/20260225-bank-synth-b-013-2024-06-20.txt
e2dc4112-6210-48c8-91d5-32950a2ee7df,2026-02-26,Synthetic asset acquisition evidence a1001,asset-acquire-a1001-2024-06-28.txt,text/plain; charset=utf-8,0e4aa90bfc064ebbe37be11651ca0e214267b37caae134158297404f62f3faaa,attachments/2026/02/20260225-asset-acquire-a1001-2024-06-28.txt
29137a85-a018-4dd8-b60e-604c1db0c9e9,2026-02-26,Synthetic bank evidence synth-b-031,bank-synth-b-031-2024-06-28.txt,text/plain; charset=utf-8,1e3bc551ac451d6b77973acce0f20bd63fb762176e3140e00b49c59cab1e95b7,attachments/2026/02/20260225-bank-synth-b-031-2024-06-28.txt
079b3f34-c065-4600-a27f-19ca45bcb164,2026-02-26,Synthetic bank evidence synth-b-050,bank-synth-b-050-2024-06-29.txt,text/plain; charset=utf-8,9023fc48742a9b9c4c3a0a3e1a082d72e3b4134949c9c1a82b0e0f6046d32647,attachments/2026/02/20260225-bank-synth-b-050-2024-06-29.txt
ef7ca4b7-bb29-4972-a655-75c094ff6e3f,2026-02-26,Synthetic bank evidence synth-b-051,bank-synth-b-051-2024-06-29.txt,text/plain; charset=utf-8,f5c617b7f758734ec4377fa1a4e81b579aff1c366b23116ff4be8b58a4cbe74e,attachments/2026/02/20260225-bank-synth-b-051-2024-06-29.txt
87f8a9c0-92c6-4191-946c-7a257745e535,2026-02-26,Synthetic invoice evidence S-9006,invoice-s9006-2024-07-08.txt,text/plain; charset=utf-8,579f7f080a457d3a64bed9a3dd1ba79bdf209e956904827f5da4b9d24351c99c,attachments/2026/02/20260225-invoice-s9006-2024-07-08.txt
9eeb4c85-0c96-4fa9-9a2e-156be64283ab,2026-02-26,Synthetic Verohallinto VAT application evidence 2024-06,vat-application-2024-06.txt,text/plain; charset=utf-8,f858c4f7654f384f885a2818827831820cf0fc1d2695ad6423bebd794ea4db85,attachments/2026/02/20260225-vat-application-2024-06.txt
3536f145-c4aa-4933-a050-ed49e978b3e5,2026-02-26,Synthetic bank evidence synth-b-014,bank-synth-b-014-2024-07-22.txt,text/plain; charset=utf-8,dbde38896f7e7f0660f34be599201d4b5b6b40cab391e9eb0a814d8081cf8890,attachments/2026/02/20260225-bank-synth-b-014-2024-07-22.txt
30351f74-4518-4524-aae7-508b3682e11d,2026-02-26,Synthetic bank evidence synth-b-052,bank-synth-b-052-2024-07-29.txt,text/plain; charset=utf-8,1ae11eb9f915b804bd0dd1c27c3d11a44087d9fbf71daf7cb0377b22628eb6e9,attachments/2026/02/20260225-bank-synth-b-052-2024-07-29.txt
79ce8984-dfdb-4b54-84de-2326aeb258ba,2026-02-26,Synthetic bank evidence synth-b-053,bank-synth-b-053-2024-07-29.txt,text/plain; charset=utf-8,fe0fab9dae576a7561a3c7137abd60b73cf9a5fa28da2aea829a44ac1476ec35,attachments/2026/02/20260225-bank-synth-b-053-2024-07-29.txt
42643c05-6efd-4a75-ad44-4150b7da15fe,2026-02-26,Synthetic invoice evidence P-9106,invoice-p9106-2024-08-05.txt,text/plain; charset=utf-8,778370817cf896f3224901a71bcec56c6c26c7294e9a6bb8579c312883830ca6,attachments/2026/02/20260225-invoice-p9106-2024-08-05.txt
b37a80c3-a04c-4e86-8da3-7ac5e44a6fb9,2026-02-26,Synthetic Verohallinto VAT application evidence 2024-07,vat-application-2024-07.txt,text/plain; charset=utf-8,277efaeee1ef6ea6929e6bd8ad6de87c3628418fc6c22fd90a1111cf08590faf,attachments/2026/02/20260225-vat-application-2024-07.txt
cb72bec5-f7a4-43cd-b968-c1a5699003e8,2026-02-26,Synthetic bank evidence synth-b-015,bank-synth-b-015-2024-08-19.txt,text/plain; charset=utf-8,e65b7120798185f85504e1777cf388696d2c81269d0307974d7465df88fc48bb,attachments/2026/02/20260225-bank-synth-b-015-2024-08-19.txt
af339f20-9d66-49b9-a1b0-382f23e217fd,2026-02-26,Synthetic bank evidence synth-b-054,bank-synth-b-054-2024-08-29.txt,text/plain; charset=utf-8,943c9e9848267b281ca6f7779719ac9a23ff137b301ea4ddadcfd492adc80dfc,attachments/2026/02/20260225-bank-synth-b-054-2024-08-29.txt
6514f581-15ac-48d2-b976-58afa2a994a9,2026-02-26,Synthetic bank evidence synth-b-055,bank-synth-b-055-2024-08-29.txt,text/plain; charset=utf-8,e45b063bf280bbf958024307bbab95e01c53c5947023f68091a9227849b2ad46,attachments/2026/02/20260225-bank-synth-b-055-2024-08-29.txt
45b73646-1923-4b2d-a2eb-9409fad3c06e,2026-02-26,Synthetic invoice evidence S-9003,invoice-s9003-2024-09-02.txt,text/plain; charset=utf-8,6f5611cef69b44c63665161ed69657fac8f2310b264d725568fee5eec10ce36d,attachments/2026/02/20260225-invoice-s9003-2024-09-02.txt
85a8cb9a-8ad4-4125-b3bb-cfa361ab28fb,2026-02-26,Synthetic invoice evidence P-9103,invoice-p9103-2024-09-03.txt,text/plain; charset=utf-8,dc2418743eb54ac79aeb63247c5a9abb74f1126023670426fa4f5c201ca7022b,attachments/2026/02/20260225-invoice-p9103-2024-09-03.txt
6bcaac05-c277-435d-ab18-5a39296cc5c8,2026-02-26,Synthetic bank evidence synth-b-005,bank-synth-b-005-2024-09-06.txt,text/plain; charset=utf-8,714f4bbfc6540cddc2b2810cd83844811ffb4fab46aa42eff11975b93e186820,attachments/2026/02/20260225-bank-synth-b-005-2024-09-06.txt
f868c1fc-f323-4696-9c88-471501a993d0,2026-02-26,Synthetic bank evidence synth-b-006,bank-synth-b-006-2024-09-11.txt,text/plain; charset=utf-8,2122105c90440fbb90a7edccb1f28134865a0ccc7d351a099618f028b90ca50e,attachments/2026/02/20260225-bank-synth-b-006-2024-09-11.txt
62ebd4ed-0eba-4cc3-a2aa-0e0f0e18e2a4,2026-02-26,Synthetic Verohallinto VAT application evidence 2024-08,vat-application-2024-08.txt,text/plain; charset=utf-8,b24f59af78943265c2431ce4bba6bb65c9d67f3ae73dcaddedc86a6cdd657e56,attachments/2026/02/20260225-vat-application-2024-08.txt
1bb774ef-b928-4529-9443-26f829d77647,2026-02-26,Synthetic bank evidence synth-b-007,bank-synth-b-007-2024-09-13.txt,text/plain; charset=utf-8,672f2253770da179bd2ef8047953c579a8461c85c6356332155a217f4b4079c4,attachments/2026/02/20260225-bank-synth-b-007-2024-09-13.txt
56cbda22-0587-440d-9d91-89b10396036f,2026-02-26,Synthetic bank evidence synth-b-008,bank-synth-b-008-2024-09-17.txt,text/plain; charset=utf-8,17e8764096621486fec80926da5fdb36879e54bfd06994c1aeefef2a298a1482,attachments/2026/02/20260225-bank-synth-b-008-2024-09-17.txt
a375f4f0-dc13-4603-806b-79d3ac3bd311,2026-02-26,Synthetic bank evidence synth-b-056,bank-synth-b-056-2024-09-29.txt,text/plain; charset=utf-8,d70051e7238110c9ed074d838a5076c4cdfb4997281d55e2eafc4b291a62bd96,attachments/2026/02/20260225-bank-synth-b-056-2024-09-29.txt
6c532227-ae9b-41d9-8d68-e841967423ed,2026-02-26,Synthetic bank evidence synth-b-057,bank-synth-b-057-2024-09-29.txt,text/plain; charset=utf-8,7879461e87044e39ca32896a3e0dc44e9c95f625dca1977f9a497e9f85878966,attachments/2026/02/20260225-bank-synth-b-057-2024-09-29.txt
d2bff79d-cb04-4f83-8bb3-68bb932546a1,2026-02-26,Synthetic invoice evidence S-9007,invoice-s9007-2024-10-03.txt,text/plain; charset=utf-8,05a60f36efabeddde4d90b56248a21f7f275aeeb6565bd59babd0e02575ed484,attachments/2026/02/20260225-invoice-s9007-2024-10-03.txt
c30f775a-3200-46f6-94f6-2efe7b971520,2026-02-26,Synthetic invoice evidence S-9008,invoice-s9008-2024-10-08.txt,text/plain; charset=utf-8,5ac3ad2c4ff307d2f42c84eb9e04b750d2cdba79976391b9ac4e6847db1d44bf,attachments/2026/02/20260225-invoice-s9008-2024-10-08.txt
9e02b132-0239-4428-a348-3add8bb0e589,2026-02-26,Synthetic invoice evidence S-9009,invoice-s9009-2024-10-09.txt,text/plain; charset=utf-8,dfac6ba3384b65f83dd8004f57566653237b0eb4c17acbb175eafbbd79fc00f8,attachments/2026/02/20260225-invoice-s9009-2024-10-09.txt
95f7345d-bcd3-4a4f-85be-daa0a53a6d13,2026-02-26,Synthetic invoice evidence P-9108,invoice-p9108-2024-10-09.txt,text/plain; charset=utf-8,cfc9d936419ce48babd6969ef9e5389ed4f272c11f31897da988ee6613cb49ee,attachments/2026/02/20260225-invoice-p9108-2024-10-09.txt
17d78b19-718a-4b1f-9e29-725d52f09b54,2026-02-26,Synthetic Verohallinto VAT application evidence 2024-09,vat-application-2024-09.txt,text/plain; charset=utf-8,19f0096ca7721d983538da8681f24bffa69cd69f4657281c06f185834a0fcd09,attachments/2026/02/20260225-vat-application-2024-09.txt
4f79dafb-1e3a-4ae0-b628-6d2640fa332a,2026-02-26,Synthetic bank evidence synth-b-016,bank-synth-b-016-2024-10-16.txt,text/plain; charset=utf-8,509acd6e5f512cdb9b56e70b6b157b85be5ae40035709c8fe67b91c3dab72149,attachments/2026/02/20260225-bank-synth-b-016-2024-10-16.txt
f8ba88c6-988d-4794-9be5-b56a2676f3b8,2026-02-26,Synthetic bank evidence synth-b-018,bank-synth-b-018-2024-10-18.txt,text/plain; charset=utf-8,4dd0aad35fef23fdc0c32537964e08c27e46a00f6d85e139e3cd64c18b30976c,attachments/2026/02/20260225-bank-synth-b-018-2024-10-18.txt
9df5be8f-f3c7-42ed-b476-6b09e6e1e7fd,2026-02-26,Synthetic bank evidence synth-b-019,bank-synth-b-019-2024-10-24.txt,text/plain; charset=utf-8,d75a96d59a0ccd6abaf3ec51e33eeed4956283d4a4563e7263fe4479447fbba2,attachments/2026/02/20260225-bank-synth-b-019-2024-10-24.txt
567d0057-49a0-42ea-8a49-0e0a389e8ae3,2026-02-26,Synthetic bank evidence synth-b-020,bank-synth-b-020-2024-10-24.txt,text/plain; charset=utf-8,473c127bf8416c90ca2ab17cd53223b89fe92916148a5a1774efec163e4cae52,attachments/2026/02/20260225-bank-synth-b-020-2024-10-24.txt
b307a768-7f33-4b42-b45c-29cb9eee8dba,2026-02-26,Synthetic bank evidence synth-b-021,bank-synth-b-021-2024-10-25.txt,text/plain; charset=utf-8,d710ee539ae8f74131f774647610d78a0e81fc33e05b30f806bb1da0b6147547,attachments/2026/02/20260225-bank-synth-b-021-2024-10-25.txt
6419d7dc-b7e8-4c7f-8268-8157200ebb99,2026-02-26,Synthetic bank evidence synth-b-022,bank-synth-b-022-2024-10-25.txt,text/plain; charset=utf-8,ae4547ecbc1dd6b7b663d02542063ea2a490e4a811830fe0d783d2efeefcf738,attachments/2026/02/20260225-bank-synth-b-022-2024-10-25.txt
e3c60421-8f60-4fed-8206-585178f63232,2026-02-26,Synthetic bank evidence synth-b-027,bank-synth-b-027-2024-10-28.txt,text/plain; charset=utf-8,dfe94780474eca317bf6cbe6683b9b5c91903ee113cf53d7e73d3b9109106f63,attachments/2026/02/20260225-bank-synth-b-027-2024-10-28.txt
1473c391-93f5-43d2-afd7-771042108a5c,2026-02-26,Synthetic bank evidence synth-b-058,bank-synth-b-058-2024-10-30.txt,text/plain; charset=utf-8,63b9e7f3a7f05917aec7de2a68049988b05c367fba6a67ec4c910e02495e3de7,attachments/2026/02/20260225-bank-synth-b-058-2024-10-30.txt
03a5e281-5f8d-401c-9b36-b9c392d9af4b,2026-02-26,Synthetic bank evidence synth-b-059,bank-synth-b-059-2024-10-30.txt,text/plain; charset=utf-8,bbcdb4d821dfe45ba54cf5968883de3410a31c799240ff186a0efb53dadabb3b,attachments/2026/02/20260225-bank-synth-b-059-2024-10-30.txt
34d61a02-6c92-4c8a-87ec-1d9537ccf814,2026-02-26,Synthetic invoice evidence P-9107,invoice-p9107-2024-11-06.txt,text/plain; charset=utf-8,4a8d26d35aea2e36d9ca8e5fb545655d191914f322b7182a20005a99cba5853b,attachments/2026/02/20260225-invoice-p9107-2024-11-06.txt
b5059a04-a7ba-4421-b74b-148608960c85,2026-02-26,Synthetic bank evidence synth-b-023,bank-synth-b-023-2024-11-08.txt,text/plain; charset=utf-8,663435416cb484f2070bd536aacfe17631be3fecbd9121c776e93f59dd4832f2,attachments/2026/02/20260225-bank-synth-b-023-2024-11-08.txt
6e905017-14d1-40b2-b841-f982e2666384,2026-02-26,Synthetic Verohallinto VAT application evidence 2024-10,vat-application-2024-10.txt,text/plain; charset=utf-8,4116f8907f413cc2c410ba49243dd3fd33d17ac8bf0244f96b69b361f27442bb,attachments/2026/02/20260225-vat-application-2024-10.txt
d7024437-6c15-4a34-8125-6041a1d7d36b,2026-02-26,Synthetic suspense reclassification evidence,reclass-suspense-2024-11-15.txt,text/plain; charset=utf-8,812f8a9eaf366489bfa75c58548c83b45c3e9a78e4801c74fcb209de52b6551b,attachments/2026/02/20260225-reclass-suspense-2024-11-15.txt
165e0b40-ecf9-431f-ab9a-23b3ecf58db5,2026-02-26,Synthetic bank evidence synth-b-017,bank-synth-b-017-2024-11-20.txt,text/plain; charset=utf-8,3420311c831bbb7d09870383b266133e604c8235bea0e56fd0c78fee582602f2,attachments/2026/02/20260225-bank-synth-b-017-2024-11-20.txt
cf16e711-24c6-4bb3-80c5-aa7386f98784,2026-02-26,Synthetic bank evidence synth-b-024,bank-synth-b-024-2024-11-25.txt,text/plain; charset=utf-8,2f78ef531abe1b381d018e6436c9b62c2e552c20d88911bad32cf7aa6c7edf82,attachments/2026/02/20260225-bank-synth-b-024-2024-11-25.txt
55c60ecb-2f7e-4b58-b438-f1dc0cfbb9c0,2026-02-26,Synthetic bank evidence synth-b-025,bank-synth-b-025-2024-11-25.txt,text/plain; charset=utf-8,0f17d81562f3f250b07ac43f525a7ede106a91b2d4fd6f7abcd8d8e1eed6fa27,attachments/2026/02/20260225-bank-synth-b-025-2024-11-25.txt
34d152df-aea5-4d24-846d-4e4147ac2a56,2026-02-26,Synthetic bank evidence synth-b-026,bank-synth-b-026-2024-11-28.txt,text/plain; charset=utf-8,4f4cac8278559aa816b436e3afa0520f9cedbefddee452c5b90b716534431b1e,attachments/2026/02/20260225-bank-synth-b-026-2024-11-28.txt
c7b14077-ed56-4ad4-9828-efa1d288206c,2026-02-26,Synthetic bank evidence synth-b-060,bank-synth-b-060-2024-11-29.txt,text/plain; charset=utf-8,fb5426f5697429b94c1474df9f9021c0e4396397ae741c1a71b5e241a109e358,attachments/2026/02/20260225-bank-synth-b-060-2024-11-29.txt
cfd1b2d7-6f75-4e2b-9850-6080ef667ecf,2026-02-26,Synthetic bank evidence synth-b-061,bank-synth-b-061-2024-11-29.txt,text/plain; charset=utf-8,0721e50c8ed1cc6edb805ad981dff112fa83dfcb5af9d3e38ff450b0a5d9f28d,attachments/2026/02/20260225-bank-synth-b-061-2024-11-29.txt
5d67f24a-d5af-4e05-b8c0-acc5d6f40ed2,2026-02-26,Synthetic bank evidence synth-b-028,bank-synth-b-028-2024-12-05.txt,text/plain; charset=utf-8,c6e96633864add0fa6fc6dd7a6026aa7285c43f6cc49119ff80ac65fd6e1dc8c,attachments/2026/02/20260225-bank-synth-b-028-2024-12-05.txt
e303d1b4-1d7f-4faf-960e-4f214bdae5b2,2026-02-26,Synthetic invoice evidence S-9010,invoice-s9010-2024-12-10.txt,text/plain; charset=utf-8,fc29a4392e48695acd13a9b66ce000c89197cbcdd0613826401c7dbde38536e2,attachments/2026/02/20260225-invoice-s9010-2024-12-10.txt
03ca7abb-e686-4cae-a8ad-8e6aca9dd28a,2026-02-26,Synthetic Verohallinto VAT application evidence 2024-11,vat-application-2024-11.txt,text/plain; charset=utf-8,c7306b4fe54b9099bae4b8b36539103acbaf58ef550ac5a02bbcf6407908d7a7,attachments/2026/02/20260225-vat-application-2024-11.txt
92eace6f-5742-40eb-b7d4-df6a45bf5255,2026-02-26,Synthetic asset depreciation and disposal evidence a1001,asset-depr-dispose-a1001-2024-12-18.txt,text/plain; charset=utf-8,81e7b4583525b06c4616149bca6daaa957db033d1a48411877b58d101f5fd378,attachments/2026/02/20260225-asset-depr-dispose-a1001-2024-12-18.txt
8b3b5696-5896-41de-9a8c-9792a9a55f54,2026-02-26,Synthetic bank evidence synth-b-030,bank-synth-b-030-2024-12-18.txt,text/plain; charset=utf-8,057c19c303fd3506a999fbb3153b8b7da05bedc1acb55d0248a9fb349fa534d9,attachments/2026/02/20260225-bank-synth-b-030-2024-12-18.txt
985a5abe-db71-4de8-827f-6bd9fa4ca000,2026-02-26,Synthetic bank evidence synth-b-009,bank-synth-b-009-2024-12-20.txt,text/plain; charset=utf-8,8cceed3c6ff33ba4c623eee24d1d6203e2565aa366f1d286a4c0977432ae36fc,attachments/2026/02/20260225-bank-synth-b-009-2024-12-20.txt
04edcafa-12d5-43e8-b5aa-319a0509dcfc,2026-02-26,Synthetic bank evidence synth-b-029,bank-synth-b-029-2024-12-27.txt,text/plain; charset=utf-8,4cfea6aef98cd2fc391f44c342daef734fa674b04f32519c7396a0bac491f8ba,attachments/2026/02/20260225-bank-synth-b-029-2024-12-27.txt
90bd9520-7f50-42fb-b018-15bc4e3a0978,2026-02-26,Synthetic year-end adjustment voucher evidence,adjustment-2024-12-30.txt,text/plain; charset=utf-8,d37ddeef201f11f53db2fa6fcf79ca11db89325d68e78ba608f3fbbb657ffc87,attachments/2026/02/20260225-adjustment-2024-12-30.txt
efda6078-f751-4b15-a691-78fe1249ed18,2026-02-26,Synthetic bank evidence synth-b-062,bank-synth-b-062-2024-12-31.txt,text/plain; charset=utf-8,1a9d27919bc4d81294df9272a6848f6f3438f4629d57c5def5634639d2a81f50,attachments/2026/02/20260225-bank-synth-b-062-2024-12-31.txt
