attachment_id,created,description,filename,mime_type,sha256,relpath
c073feb1-6d4e-4f59-9638-53708cf47285,2026-02-25,Synthetic bank evidence synth-b-054,bank-synth-b-054-2024-08-29.txt,text/plain; charset=utf-8,943c9e9848267b281ca6f7779719ac9a23ff137b301ea4ddadcfd492adc80dfc,attachments/2026/02/20260225-bank-synth-b-054-2024-08-29.txt
f9028e8f-6d9f-485c-83c5-694c09eb21a2,2026-02-25,Synthetic bank evidence synth-b-055,bank-synth-b-055-2024-08-29.txt,text/plain; charset=utf-8,e45b063bf280bbf958024307bbab95e01c53c5947023f68091a9227849b2ad46,attachments/2026/02/20260225-bank-synth-b-055-2024-08-29.txt
3ea4b70c-6ca9-4eb9-bf44-b4165163e212,2026-02-25,Synthetic invoice evidence S-9003,invoice-s9003-2024-09-02.txt,text/plain; charset=utf-8,6f5611cef69b44c63665161ed69657fac8f2310b264d725568fee5eec10ce36d,attachments/2026/02/20260225-invoice-s9003-2024-09-02.txt
775e2e04-99f1-4cc7-a532-2317c63bcd20,2026-02-25,Synthetic invoice evidence P-9103,invoice-p9103-2024-09-03.txt,text/plain; charset=utf-8,dc2418743eb54ac79aeb63247c5a9abb74f1126023670426fa4f5c201ca7022b,attachments/2026/02/20260225-invoice-p9103-2024-09-03.txt
d78fe70b-e3c3-4730-adbd-c9cd2ac4ba00,2026-02-25,Synthetic bank evidence synth-b-005,bank-synth-b-005-2024-09-06.txt,text/plain; charset=utf-8,714f4bbfc6540cddc2b2810cd83844811ffb4fab46aa42eff11975b93e186820,attachments/2026/02/20260225-bank-synth-b-005-2024-09-06.txt
f4fb3740-407a-4593-bac7-71f26785e88a,2026-02-25,Synthetic bank evidence synth-b-006,bank-synth-b-006-2024-09-11.txt,text/plain; charset=utf-8,2122105c90440fbb90a7edccb1f28134865a0ccc7d351a099618f028b90ca50e,attachments/2026/02/20260225-bank-synth-b-006-2024-09-11.txt
532c240f-9937-424a-aa7a-a8ef93a95ae1,2026-02-25,Synthetic Verohallinto VAT application evidence 2024-08,vat-application-2024-08.txt,text/plain; charset=utf-8,b24f59af78943265c2431ce4bba6bb65c9d67f3ae73dcaddedc86a6cdd657e56,attachments/2026/02/20260225-vat-application-2024-08.txt
25ab0ae9-1b37-46ec-987d-7ed70a225242,2026-02-25,Synthetic bank evidence synth-b-007,bank-synth-b-007-2024-09-13.txt,text/plain; charset=utf-8,672f2253770da179bd2ef8047953c579a8461c85c6356332155a217f4b4079c4,attachments/2026/02/20260225-bank-synth-b-007-2024-09-13.txt
4483be21-70ed-4f0d-bded-0fc065597b62,2026-02-25,Synthetic bank evidence synth-b-008,bank-synth-b-008-2024-09-17.txt,text/plain; charset=utf-8,17e8764096621486fec80926da5fdb36879e54bfd06994c1aeefef2a298a1482,attachments/2026/02/20260225-bank-synth-b-008-2024-09-17.txt
451f1b64-29df-4e55-90d2-217160ed8ad0,2026-02-25,Synthetic bank evidence synth-b-056,bank-synth-b-056-2024-09-29.txt,text/plain; charset=utf-8,d70051e7238110c9ed074d838a5076c4cdfb4997281d55e2eafc4b291a62bd96,attachments/2026/02/20260225-bank-synth-b-056-2024-09-29.txt
18b2a1e0-70cb-4136-8986-33806020d18b,2026-02-25,Synthetic bank evidence synth-b-057,bank-synth-b-057-2024-09-29.txt,text/plain; charset=utf-8,7879461e87044e39ca32896a3e0dc44e9c95f625dca1977f9a497e9f85878966,attachments/2026/02/20260225-bank-synth-b-057-2024-09-29.txt
f065bafb-e663-496d-b716-3c987964cdc9,2026-02-25,Synthetic invoice evidence S-9007,invoice-s9007-2024-10-03.txt,text/plain; charset=utf-8,05a60f36efabeddde4d90b56248a21f7f275aeeb6565bd59babd0e02575ed484,attachments/2026/02/20260225-invoice-s9007-2024-10-03.txt
69ef2e1d-0c41-4ee6-9d75-9e5ca00a95e1,2026-02-25,Synthetic invoice evidence S-9008,invoice-s9008-2024-10-08.txt,text/plain; charset=utf-8,5ac3ad2c4ff307d2f42c84eb9e04b750d2cdba79976391b9ac4e6847db1d44bf,attachments/2026/02/20260225-invoice-s9008-2024-10-08.txt
12b010a1-abb2-4d14-b211-1417d5c067c7,2026-02-25,Synthetic invoice evidence S-9009,invoice-s9009-2024-10-09.txt,text/plain; charset=utf-8,dfac6ba3384b65f83dd8004f57566653237b0eb4c17acbb175eafbbd79fc00f8,attachments/2026/02/20260225-invoice-s9009-2024-10-09.txt
0f057ee8-abc2-44c7-b2fe-b92776ef759c,2026-02-25,Synthetic invoice evidence P-9108,invoice-p9108-2024-10-09.txt,text/plain; charset=utf-8,cfc9d936419ce48babd6969ef9e5389ed4f272c11f31897da988ee6613cb49ee,attachments/2026/02/20260225-invoice-p9108-2024-10-09.txt
f07ee91c-7a93-4a83-83d4-56dc0b5ceab1,2026-02-25,Synthetic Verohallinto VAT application evidence 2024-09,vat-application-2024-09.txt,text/plain; charset=utf-8,19f0096ca7721d983538da8681f24bffa69cd69f4657281c06f185834a0fcd09,attachments/2026/02/20260225-vat-application-2024-09.txt
d58daaef-bc06-4d0b-84b6-303923c3328a,2026-02-25,Synthetic bank evidence synth-b-016,bank-synth-b-016-2024-10-16.txt,text/plain; charset=utf-8,509acd6e5f512cdb9b56e70b6b157b85be5ae40035709c8fe67b91c3dab72149,attachments/2026/02/20260225-bank-synth-b-016-2024-10-16.txt
45c6a615-fb88-4c1f-93ad-5109abc5d99d,2026-02-25,Synthetic bank evidence synth-b-018,bank-synth-b-018-2024-10-18.txt,text/plain; charset=utf-8,4dd0aad35fef23fdc0c32537964e08c27e46a00f6d85e139e3cd64c18b30976c,attachments/2026/02/20260225-bank-synth-b-018-2024-10-18.txt
e97a655e-1dad-4d20-b2e5-1a9a1d14845f,2026-02-25,Synthetic bank evidence synth-b-019,bank-synth-b-019-2024-10-24.txt,text/plain; charset=utf-8,d75a96d59a0ccd6abaf3ec51e33eeed4956283d4a4563e7263fe4479447fbba2,attachments/2026/02/20260225-bank-synth-b-019-2024-10-24.txt
6a77325c-891b-4be8-a24f-0cc5dbce6b69,2026-02-25,Synthetic bank evidence synth-b-020,bank-synth-b-020-2024-10-24.txt,text/plain; charset=utf-8,473c127bf8416c90ca2ab17cd53223b89fe92916148a5a1774efec163e4cae52,attachments/2026/02/20260225-bank-synth-b-020-2024-10-24.txt
37407522-9612-47af-a423-70af4b107737,2026-02-25,Synthetic bank evidence synth-b-021,bank-synth-b-021-2024-10-25.txt,text/plain; charset=utf-8,d710ee539ae8f74131f774647610d78a0e81fc33e05b30f806bb1da0b6147547,attachments/2026/02/20260225-bank-synth-b-021-2024-10-25.txt
ca468ec0-957b-4d4a-a894-44273ea94dc6,2026-02-25,Synthetic bank evidence synth-b-022,bank-synth-b-022-2024-10-25.txt,text/plain; charset=utf-8,ae4547ecbc1dd6b7b663d02542063ea2a490e4a811830fe0d783d2efeefcf738,attachments/2026/02/20260225-bank-synth-b-022-2024-10-25.txt
699ac3ac-985d-41ce-b4d2-a7f56fdb08ef,2026-02-25,Synthetic bank evidence synth-b-027,bank-synth-b-027-2024-10-28.txt,text/plain; charset=utf-8,dfe94780474eca317bf6cbe6683b9b5c91903ee113cf53d7e73d3b9109106f63,attachments/2026/02/20260225-bank-synth-b-027-2024-10-28.txt
89ae603d-9b45-477b-bdde-6e1cc9de7dd9,2026-02-25,Synthetic bank evidence synth-b-058,bank-synth-b-058-2024-10-30.txt,text/plain; charset=utf-8,63b9e7f3a7f05917aec7de2a68049988b05c367fba6a67ec4c910e02495e3de7,attachments/2026/02/20260225-bank-synth-b-058-2024-10-30.txt
893d6260-f977-4930-840c-d3237ca3b542,2026-02-25,Synthetic bank evidence synth-b-059,bank-synth-b-059-2024-10-30.txt,text/plain; charset=utf-8,bbcdb4d821dfe45ba54cf5968883de3410a31c799240ff186a0efb53dadabb3b,attachments/2026/02/20260225-bank-synth-b-059-2024-10-30.txt
a8c86193-6470-4d97-8924-4dd114c53945,2026-02-25,Synthetic invoice evidence P-9107,invoice-p9107-2024-11-06.txt,text/plain; charset=utf-8,4a8d26d35aea2e36d9ca8e5fb545655d191914f322b7182a20005a99cba5853b,attachments/2026/02/20260225-invoice-p9107-2024-11-06.txt
5447913b-cb02-4cfe-8067-3f18bf450fcc,2026-02-25,Synthetic bank evidence synth-b-023,bank-synth-b-023-2024-11-08.txt,text/plain; charset=utf-8,663435416cb484f2070bd536aacfe17631be3fecbd9121c776e93f59dd4832f2,attachments/2026/02/20260225-bank-synth-b-023-2024-11-08.txt
94a97786-814d-49e9-85a9-7592e587591d,2026-02-25,Synthetic Verohallinto VAT application evidence 2024-10,vat-application-2024-10.txt,text/plain; charset=utf-8,4116f8907f413cc2c410ba49243dd3fd33d17ac8bf0244f96b69b361f27442bb,attachments/2026/02/20260225-vat-application-2024-10.txt
f3040440-24ee-48e2-a09d-6e9eab961fda,2026-02-25,Synthetic suspense reclassification evidence,reclass-suspense-2024-11-15.txt,text/plain; charset=utf-8,812f8a9eaf366489bfa75c58548c83b45c3e9a78e4801c74fcb209de52b6551b,attachments/2026/02/20260225-reclass-suspense-2024-11-15.txt
6dac04d2-51bd-4c7c-8d3d-c3ff0934a078,2026-02-25,Synthetic bank evidence synth-b-017,bank-synth-b-017-2024-11-20.txt,text/plain; charset=utf-8,3420311c831bbb7d09870383b266133e604c8235bea0e56fd0c78fee582602f2,attachments/2026/02/20260225-bank-synth-b-017-2024-11-20.txt
c74b0002-91a1-4fae-bf16-e7937ce57f61,2026-02-25,Synthetic bank evidence synth-b-024,bank-synth-b-024-2024-11-25.txt,text/plain; charset=utf-8,2f78ef531abe1b381d018e6436c9b62c2e552c20d88911bad32cf7aa6c7edf82,attachments/2026/02/20260225-bank-synth-b-024-2024-11-25.txt
1bb26b4b-06d2-4ac2-9429-e40eaabffb08,2026-02-25,Synthetic bank evidence synth-b-025,bank-synth-b-025-2024-11-25.txt,text/plain; charset=utf-8,0f17d81562f3f250b07ac43f525a7ede106a91b2d4fd6f7abcd8d8e1eed6fa27,attachments/2026/02/20260225-bank-synth-b-025-2024-11-25.txt
33982122-d752-4340-9920-4917cdeaea7b,2026-02-25,Synthetic bank evidence synth-b-026,bank-synth-b-026-2024-11-28.txt,text/plain; charset=utf-8,4f4cac8278559aa816b436e3afa0520f9cedbefddee452c5b90b716534431b1e,attachments/2026/02/20260225-bank-synth-b-026-2024-11-28.txt
95a81f98-820f-45b6-a7b6-da0d0faad641,2026-02-25,Synthetic bank evidence synth-b-060,bank-synth-b-060-2024-11-29.txt,text/plain; charset=utf-8,fb5426f5697429b94c1474df9f9021c0e4396397ae741c1a71b5e241a109e358,attachments/2026/02/20260225-bank-synth-b-060-2024-11-29.txt
17876ca6-332a-4d1d-9846-daeb524f520c,2026-02-25,Synthetic bank evidence synth-b-061,bank-synth-b-061-2024-11-29.txt,text/plain; charset=utf-8,0721e50c8ed1cc6edb805ad981dff112fa83dfcb5af9d3e38ff450b0a5d9f28d,attachments/2026/02/20260225-bank-synth-b-061-2024-11-29.txt
fb1db88d-6a80-4a44-a7cd-86cf5e4e854a,2026-02-25,Synthetic bank evidence synth-b-028,bank-synth-b-028-2024-12-05.txt,text/plain; charset=utf-8,c6e96633864add0fa6fc6dd7a6026aa7285c43f6cc49119ff80ac65fd6e1dc8c,attachments/2026/02/20260225-bank-synth-b-028-2024-12-05.txt
3e250a2f-a2a8-4d7a-84f3-63da444cad18,2026-02-25,Synthetic invoice evidence S-9010,invoice-s9010-2024-12-10.txt,text/plain; charset=utf-8,fc29a4392e48695acd13a9b66ce000c89197cbcdd0613826401c7dbde38536e2,attachments/2026/02/20260225-invoice-s9010-2024-12-10.txt
055a9ee7-d849-47f6-ad30-d35652c6b379,2026-02-25,Synthetic Verohallinto VAT application evidence 2024-11,vat-application-2024-11.txt,text/plain; charset=utf-8,c7306b4fe54b9099bae4b8b36539103acbaf58ef550ac5a02bbcf6407908d7a7,attachments/2026/02/20260225-vat-application-2024-11.txt
320993e0-47d5-49d9-90ea-868ae2cd008c,2026-02-25,Synthetic asset depreciation and disposal evidence a1001,asset-depr-dispose-a1001-2024-12-18.txt,text/plain; charset=utf-8,81e7b4583525b06c4616149bca6daaa957db033d1a48411877b58d101f5fd378,attachments/2026/02/20260225-asset-depr-dispose-a1001-2024-12-18.txt
99863509-869f-47b2-8736-81f020ec48d1,2026-02-25,Synthetic bank evidence synth-b-009,bank-synth-b-009-2024-12-20.txt,text/plain; charset=utf-8,8cceed3c6ff33ba4c623eee24d1d6203e2565aa366f1d286a4c0977432ae36fc,attachments/2026/02/20260225-bank-synth-b-009-2024-12-20.txt
73e996ec-88e6-4661-ae89-cdf58f4bc91f,2026-02-25,Synthetic bank evidence synth-b-029,bank-synth-b-029-2024-12-27.txt,text/plain; charset=utf-8,4cfea6aef98cd2fc391f44c342daef734fa674b04f32519c7396a0bac491f8ba,attachments/2026/02/20260225-bank-synth-b-029-2024-12-27.txt
dcf85e16-6a2e-4201-bea1-364009f2d8a2,2026-02-25,Synthetic year-end adjustment voucher evidence,adjustment-2024-12-30.txt,text/plain; charset=utf-8,d37ddeef201f11f53db2fa6fcf79ca11db89325d68e78ba608f3fbbb657ffc87,attachments/2026/02/20260225-adjustment-2024-12-30.txt
3df1bfe5-6792-4ede-86fd-ac84f2c3caee,2026-02-25,Synthetic bank evidence synth-b-062,bank-synth-b-062-2024-12-31.txt,text/plain; charset=utf-8,1a9d27919bc4d81294df9272a6848f6f3438f4629d57c5def5634639d2a81f50,attachments/2026/02/20260225-bank-synth-b-062-2024-12-31.txt
a32543d6-b9f7-4b59-bfdf-8b08b800f168,2026-02-25,Synthetic bank evidence synth-b-063,bank-synth-b-063-2024-12-31.txt,text/plain; charset=utf-8,81102ab14a1668587cd4a2be94b332c523c932a45bdafa70110f78611cac2a39,attachments/2026/02/20260225-bank-synth-b-063-2024-12-31.txt
f77403d8-cba7-4291-a35f-a0956b4ec41c,2026-02-25,Synthetic Verohallinto VAT application evidence 2024-12,vat-application-2024-12.txt,text/plain; charset=utf-8,66a1a0fe8fdeeb5de5887af4ae6a9b8cccc4ab374f7593b720ee7430da135a90,attachments/2026/02/20260225-vat-application-2024-12.txt
