attachment_id,created,description,filename,mime_type,sha256,relpath
28319617-708a-47cc-b034-5fd25fc1714e,2026-02-22,Synthetic bank evidence synth-b-019,bank-synth-b-019-2024-10-24.txt,text/plain; charset=utf-8,d75a96d59a0ccd6abaf3ec51e33eeed4956283d4a4563e7263fe4479447fbba2,attachments/2026/02/20260222-bank-synth-b-019-2024-10-24.txt
d45b3c2b-228e-4e21-8898-28da710b7b71,2026-02-22,Synthetic bank evidence synth-b-020,bank-synth-b-020-2024-10-24.txt,text/plain; charset=utf-8,473c127bf8416c90ca2ab17cd53223b89fe92916148a5a1774efec163e4cae52,attachments/2026/02/20260222-bank-synth-b-020-2024-10-24.txt
1bcacf7d-96ab-4fe0-8b05-552413f74d4d,2026-02-22,Synthetic bank evidence synth-b-021,bank-synth-b-021-2024-10-25.txt,text/plain; charset=utf-8,d710ee539ae8f74131f774647610d78a0e81fc33e05b30f806bb1da0b6147547,attachments/2026/02/20260222-bank-synth-b-021-2024-10-25.txt
889e19aa-0533-453f-a01e-07e55e678899,2026-02-22,Synthetic bank evidence synth-b-022,bank-synth-b-022-2024-10-25.txt,text/plain; charset=utf-8,ae4547ecbc1dd6b7b663d02542063ea2a490e4a811830fe0d783d2efeefcf738,attachments/2026/02/20260222-bank-synth-b-022-2024-10-25.txt
22117e47-3cc7-40fb-93ad-ed8ae480b526,2026-02-22,Synthetic bank evidence synth-b-027,bank-synth-b-027-2024-10-28.txt,text/plain; charset=utf-8,dfe94780474eca317bf6cbe6683b9b5c91903ee113cf53d7e73d3b9109106f63,attachments/2026/02/20260222-bank-synth-b-027-2024-10-28.txt
b630fd01-707b-4c6e-9744-6e743708f95e,2026-02-22,Synthetic invoice evidence P-9107,invoice-p9107-2024-11-06.txt,text/plain; charset=utf-8,4a8d26d35aea2e36d9ca8e5fb545655d191914f322b7182a20005a99cba5853b,attachments/2026/02/20260222-invoice-p9107-2024-11-06.txt
676af2d1-394d-4956-9c6b-8f8236d07117,2026-02-22,Synthetic bank evidence synth-b-023,bank-synth-b-023-2024-11-08.txt,text/plain; charset=utf-8,663435416cb484f2070bd536aacfe17631be3fecbd9121c776e93f59dd4832f2,attachments/2026/02/20260222-bank-synth-b-023-2024-11-08.txt
18588d75-8c90-4b10-9edb-51f774ee974a,2026-02-22,Synthetic Verohallinto VAT application evidence 2024-10,vat-application-2024-10.txt,text/plain; charset=utf-8,4116f8907f413cc2c410ba49243dd3fd33d17ac8bf0244f96b69b361f27442bb,attachments/2026/02/20260222-vat-application-2024-10.txt
931fa95a-981e-4ebb-a84b-3744b949e8b2,2026-02-22,Synthetic suspense reclassification evidence,reclass-suspense-2024-11-15.txt,text/plain; charset=utf-8,812f8a9eaf366489bfa75c58548c83b45c3e9a78e4801c74fcb209de52b6551b,attachments/2026/02/20260222-reclass-suspense-2024-11-15.txt
321853d7-01f7-4909-86a3-b1595a804b31,2026-02-22,Synthetic bank evidence synth-b-017,bank-synth-b-017-2024-11-20.txt,text/plain; charset=utf-8,3420311c831bbb7d09870383b266133e604c8235bea0e56fd0c78fee582602f2,attachments/2026/02/20260222-bank-synth-b-017-2024-11-20.txt
df6857df-75ca-474f-adaa-2101b86c23e2,2026-02-22,Synthetic bank evidence synth-b-024,bank-synth-b-024-2024-11-25.txt,text/plain; charset=utf-8,2f78ef531abe1b381d018e6436c9b62c2e552c20d88911bad32cf7aa6c7edf82,attachments/2026/02/20260222-bank-synth-b-024-2024-11-25.txt
923bad8b-b32e-4f5f-8cbe-aa1cd0aac348,2026-02-22,Synthetic bank evidence synth-b-025,bank-synth-b-025-2024-11-25.txt,text/plain; charset=utf-8,0f17d81562f3f250b07ac43f525a7ede106a91b2d4fd6f7abcd8d8e1eed6fa27,attachments/2026/02/20260222-bank-synth-b-025-2024-11-25.txt
367f88f8-62a2-4bee-a8da-dfae0196066f,2026-02-22,Synthetic bank evidence synth-b-026,bank-synth-b-026-2024-11-28.txt,text/plain; charset=utf-8,4f4cac8278559aa816b436e3afa0520f9cedbefddee452c5b90b716534431b1e,attachments/2026/02/20260222-bank-synth-b-026-2024-11-28.txt
348329d5-09b1-425a-afd0-934727d3da83,2026-02-22,Synthetic bank evidence synth-b-028,bank-synth-b-028-2024-12-05.txt,text/plain; charset=utf-8,c6e96633864add0fa6fc6dd7a6026aa7285c43f6cc49119ff80ac65fd6e1dc8c,attachments/2026/02/20260222-bank-synth-b-028-2024-12-05.txt
99d72db3-85da-42ba-be86-c535035434fc,2026-02-22,Synthetic invoice evidence S-9010,invoice-s9010-2024-12-10.txt,text/plain; charset=utf-8,fc29a4392e48695acd13a9b66ce000c89197cbcdd0613826401c7dbde38536e2,attachments/2026/02/20260222-invoice-s9010-2024-12-10.txt
d0b806ac-f297-401c-85fe-259a6d7e1118,2026-02-22,Synthetic Verohallinto VAT application evidence 2024-11,vat-application-2024-11.txt,text/plain; charset=utf-8,c7306b4fe54b9099bae4b8b36539103acbaf58ef550ac5a02bbcf6407908d7a7,attachments/2026/02/20260222-vat-application-2024-11.txt
e739c27a-1abc-4e3f-9fd9-9bf18666ad14,2026-02-22,Synthetic asset depreciation and disposal evidence a1001,asset-depr-dispose-a1001-2024-12-18.txt,text/plain; charset=utf-8,81e7b4583525b06c4616149bca6daaa957db033d1a48411877b58d101f5fd378,attachments/2026/02/20260222-asset-depr-dispose-a1001-2024-12-18.txt
fc40465d-8279-46fd-8501-fd9fc48479f9,2026-02-22,Synthetic bank evidence synth-b-009,bank-synth-b-009-2024-12-20.txt,text/plain; charset=utf-8,8cceed3c6ff33ba4c623eee24d1d6203e2565aa366f1d286a4c0977432ae36fc,attachments/2026/02/20260222-bank-synth-b-009-2024-12-20.txt
a75161cb-3bf8-4878-a8b4-cd98202a859c,2026-02-22,Synthetic bank evidence synth-b-029,bank-synth-b-029-2024-12-27.txt,text/plain; charset=utf-8,4cfea6aef98cd2fc391f44c342daef734fa674b04f32519c7396a0bac491f8ba,attachments/2026/02/20260222-bank-synth-b-029-2024-12-27.txt
33ea731b-6b9d-45b9-8ed4-206605b68819,2026-02-22,Synthetic year-end adjustment voucher evidence,adjustment-2024-12-30.txt,text/plain; charset=utf-8,d37ddeef201f11f53db2fa6fcf79ca11db89325d68e78ba608f3fbbb657ffc87,attachments/2026/02/20260222-adjustment-2024-12-30.txt
fd876c7a-4787-4440-8853-52f22fb589b7,2026-02-22,Synthetic Verohallinto VAT application evidence 2024-12,vat-application-2024-12.txt,text/plain; charset=utf-8,66a1a0fe8fdeeb5de5887af4ae6a9b8cccc4ab374f7593b720ee7430da135a90,attachments/2026/02/20260222-vat-application-2024-12.txt
e9760df6-de32-4fac-a3a2-be127b25d3b2,2026-02-22,Synthetic annual VAT review evidence for FY2024,vat-annual-review-2024.txt,text/plain; charset=utf-8,4d008b1bd51e4edf3ada0a535bc3c50fb49501a2bfa52a07ce8facc9daf8fa19,attachments/2026/02/20260222-vat-annual-review-2024.txt
b213db1c-2640-46ce-bad4-691df8b63c78,2026-02-22,Synthetic closing control evidence 2024-12,close-lock-2024-12-31.txt,text/plain; charset=utf-8,97261a7b4197e3f9ff0e83c5775423974295131934e373abcf9b1f57de32e18a,attachments/2026/02/20260222-close-lock-2024-12-31.txt
